Date,Adj Close,Close,High,Low,Open,Volume
01-09-21,3968.600098,3968.600098,4015,3960.050049,3978,249485
02-09-21,3917.649902,3917.649902,3984.449951,3911,3979,206216
03-09-21,3938.899902,3938.899902,3961.699951,3925.050049,3940,262989
06-09-21,3921.300049,3921.300049,3960,3902.199951,3959.899902,227165
07-09-21,3937.550049,3937.550049,3963.699951,3875.100098,3938,357260
08-09-21,3932.949951,3932.949951,3977,3921.100098,3945,462531
09-09-21,3950.5,3950.5,3964,3908,3934,154864
13-09-21,3961.850098,3961.850098,3986.149902,3948.100098,3951,145925
14-09-21,3979.699951,3979.699951,4000,3964.899902,3970,203689
15-09-21,3982.600098,3982.600098,3992.199951,3961,3979.899902,339798
16-09-21,4084.5,4084.5,4100,3981.050049,3982.600098,486429
17-09-21,4239.649902,4239.649902,4294.649902,4120,4124,767511
20-09-21,4355.899902,4355.899902,4430,4151,4208,438432
21-09-21,4361.950195,4361.950195,4450,4305.049805,4415.100098,437837
22-09-21,4378.649902,4378.649902,4420,4331.200195,4373,243996
23-09-21,4409.899902,4409.899902,4500,4372.350098,4408.950195,325049
24-09-21,4422.350098,4422.350098,4461,4405,4440,198742
27-09-21,4385.75,4385.75,4448.950195,4292.5,4435,555192
28-09-21,4315.75,4315.75,4421.899902,4294.950195,4397,305671
29-09-21,4251.200195,4251.200195,4395.950195,4202,4316,377254
30-09-21,4250.200195,4250.200195,4310,4205.25,4259.75,339960
01-10-21,4235.600098,4235.600098,4284.200195,4220.100098,4250,203932
04-10-21,4257.350098,4257.350098,4464.350098,4232.200195,4393.950195,906261
05-10-21,4257.299805,4257.299805,4284,4246.850098,4284,242566
06-10-21,4218.549805,4218.549805,4295,4205,4292.149902,301394
07-10-21,4311.700195,4311.700195,4337,4251,4254.950195,570321
08-10-21,4407.950195,4407.950195,4421.950195,4299.049805,4326.399902,314758
11-10-21,4719.450195,4719.450195,4840,4407,4438,1017160
12-10-21,4739,4739,4895,4718.850098,4780,817027
13-10-21,5117.149902,5117.149902,5595,4760.25,4777,2593684
14-10-21,5323.75,5323.75,5420,5180.049805,5194,1187904
18-10-21,4897.799805,4897.799805,5900,4851.100098,5599,4748382
19-10-21,4754.549805,4754.549805,5100,4725,5000,1804742
20-10-21,4596.399902,4596.399902,4860,4470.25,4789,1677557
21-10-21,4521.25,4521.25,4699.5,4500,4650,1028678
22-10-21,4521.450195,4521.450195,4560,4482,4559,739603
25-10-21,4400.600098,4400.600098,4550,4351,4534.299805,591416
26-10-21,4568.5,4568.5,4599,4365,4419,637834
27-10-21,4733,4733,4770,4591.549805,4600,762605
28-10-21,4675.649902,4675.649902,4776.850098,4620,4748,375073
29-10-21,4635.450195,4635.450195,4725,4561.149902,4669,437818
01-11-21,4564.75,4564.75,4708,4550,4670,392446
02-11-21,4597.049805,4597.049805,4666.799805,4580,4596.700195,304774
03-11-21,4741.299805,4741.299805,4790,4600,4644,462222
04-11-21,4783.700195,4783.700195,4824.799805,4760.049805,4780,136777
08-11-21,4748.5,4748.5,4867.299805,4720,4783,340161
09-11-21,4757.149902,4757.149902,4774.299805,4723.700195,4748,180363
10-11-21,4960.299805,4960.299805,5000,4726,4745,1128493
11-11-21,4997.75,4997.75,5040,4901.149902,4960.299805,735028
12-11-21,5078.549805,5078.549805,5097.649902,5026.950195,5044.950195,487061
15-11-21,5023.299805,5023.299805,5075,4980,5075,324397
16-11-21,5081.5,5081.5,5100,4982,5025,538836
17-11-21,5126.399902,5126.399902,5180,5079.75,5080,447914
18-11-21,5080.899902,5080.899902,5180,5037,5130,428372
22-11-21,4828.299805,4828.299805,5100,4782,5100,650655
23-11-21,4843.299805,4843.299805,4920,4758.149902,4829,580934
24-11-21,4882.600098,4882.600098,4958.950195,4850.049805,4876,483901
25-11-21,4894.5,4894.5,4930,4854.649902,4930,364378
26-11-21,4718.75,4718.75,4860,4700.100098,4860,518551
29-11-21,4673.350098,4673.350098,4721,4455,4687,609710
30-11-21,4710.899902,4710.899902,4800,4661,4673.399902,790479
01-12-21,4693.700195,4693.700195,4848,4666,4750,374830
02-12-21,4782.950195,4782.950195,4794.549805,4718.450195,4750,351343
03-12-21,4799.049805,4799.049805,4850,4775,4799,287731
06-12-21,4593.450195,4593.450195,4821.950195,4580,4820,466595
07-12-21,4660.649902,4660.649902,4719,4611,4674.700195,435517
08-12-21,4814.600098,4814.600098,4842,4708.200195,4708.200195,763280
09-12-21,4821.200195,4821.200195,4878.399902,4777,4822,316687
10-12-21,4796.600098,4796.600098,4809.700195,4775.5,4798,173574
13-12-21,4765.799805,4765.799805,4870,4750,4830,283323
14-12-21,4814.399902,4814.399902,4840,4714.100098,4764.75,352396
15-12-21,4749.450195,4749.450195,4814.25,4740,4799.899902,410084
16-12-21,4742.100098,4742.100098,4815.149902,4726.149902,4801,243570
17-12-21,4697.799805,4697.799805,4791.25,4672.149902,4771,454824
20-12-21,4618.950195,4618.950195,4690,4552.25,4669,310441
21-12-21,4587.399902,4587.399902,4677,4571.049805,4612.5,312536
22-12-21,4655.850098,4655.850098,4695.5,4587.399902,4627.950195,338380
23-12-21,4647.899902,4647.899902,4711.25,4631.399902,4711.25,204211
24-12-21,4628.899902,4628.899902,4674,4615,4674,122078
27-12-21,4668.649902,4668.649902,4680,4555.25,4599,294366
28-12-21,4721.950195,4721.950195,4760.950195,4645,4680,320963
29-12-21,4683.950195,4683.950195,4748.700195,4675,4739,176720
30-12-21,4639.350098,4639.350098,4699,4625,4677.5,195753
31-12-21,4671.450195,4671.450195,4692.75,4636,4641,172788
03-01-22,4711.5,4711.5,4799,4701.200195,4770,534384
04-01-22,4726.950195,4726.950195,4758.899902,4685,4758.899902,242287
05-01-22,4687.399902,4687.399902,4725,4646,4725,287948
06-01-22,4705.649902,4705.649902,4716,4642.649902,4669.100098,361505
07-01-22,4731.350098,4731.350098,4748,4696.149902,4715,301517
10-01-22,4633.549805,4633.549805,4784.899902,4620,4784.899902,1037618
11-01-22,4504.899902,4504.899902,4654.899902,4499,4649,791417
12-01-22,4276.100098,4276.100098,4500,4165.299805,4500,2521043
13-01-22,4254.600098,4254.600098,4354.450195,4221.600098,4276,1090010
14-01-22,4322.700195,4322.700195,4344.450195,4256.149902,4266,896929
17-01-22,4400.5,4400.5,4414,4290.450195,4365,870335
18-01-22,4441.149902,4441.149902,4500,4381,4425,940894
19-01-22,4483.399902,4483.399902,4505,4365,4459,579886
20-01-22,4483.549805,4483.549805,4517,4462.350098,4517,350124
21-01-22,4299.799805,4299.799805,4435.450195,4281,4410,606584
24-01-22,4035.300049,4035.300049,4316.899902,3978,4300,1126974
25-01-22,4095.449951,4095.449951,4120,3881.25,4025,810518
27-01-22,4063.300049,4063.300049,4144.100098,3994.949951,4040,675652
28-01-22,4076,4076,4150.899902,4046,4130,582484
31-01-22,4114.350098,4114.350098,4171,4092,4140,478099
01-02-22,4225.600098,4225.600098,4278,4092,4133.200195,321735
02-02-22,4236.649902,4236.649902,4275,4211,4274.299805,249200
03-02-22,4140,4140,4235,4122.350098,4231.049805,337719
04-02-22,4081.899902,4081.899902,4140.200195,4075,4140,299981
07-02-22,4073.550049,4073.550049,4146.799805,4045.199951,4090,288091
08-02-22,4015,4015,4128.950195,3995,4098.899902,456874
09-02-22,4002.100098,4002.100098,4078.699951,3983,4078.699951,380364
10-02-22,4162.700195,4162.700195,4182,4001,4034.100098,699250
11-02-22,4142.25,4142.25,4157,4080.100098,4138,336884
14-02-22,3979.75,3979.75,4125,3958.050049,4015,466101
15-02-22,4081.75,4081.75,4128.899902,3980,4015,377212
16-02-22,4051.149902,4051.149902,4155,4035,4139.899902,313236
17-02-22,4115.399902,4115.399902,4152,4080,4095.600098,357259
18-02-22,4073.100098,4073.100098,4121,4056.050049,4098,169496
21-02-22,4096.600098,4096.600098,4170,3990,4048,480541
22-02-22,4157.100098,4157.100098,4179,3990,4001,484781
23-02-22,4193.450195,4193.450195,4217.700195,4135,4165,360454
24-02-22,4014.649902,4014.649902,4131.950195,3947.850098,3993.850098,552288
25-02-22,4190.75,4190.75,4210,4037.649902,4080,425226
28-02-22,4340.350098,4340.350098,4355,4062.100098,4155,647569
02-03-22,4295.149902,4295.149902,4446.950195,4270,4299.950195,479507
03-03-22,4276.5,4276.5,4395,4253.899902,4370,303425
04-03-22,4110.200195,4110.200195,4260.200195,4075.050049,4260.200195,437691
07-03-22,3991.649902,3991.649902,4175,3970.800049,4001,694633
08-03-22,4124,4124,4160,3992.399902,4016,713004
09-03-22,4096.700195,4096.700195,4172.899902,4071.100098,4155,395071
10-03-22,4168.600098,4168.600098,4239.899902,4142.299805,4210,439778
11-03-22,4198.950195,4198.950195,4210,4109.25,4167,387534
14-03-22,4168.25,4168.25,4218,4150,4190,305326
15-03-22,4231.049805,4231.049805,4251,4171.75,4191,560819
16-03-22,4169.549805,4169.549805,4243.600098,4153,4229.75,470355
17-03-22,4192.75,4192.75,4239,4166.100098,4218,608024
21-03-22,4095.199951,4095.199951,4217,4080.600098,4217,370641
22-03-22,4054,4054,4129,4031,4129,396898
23-03-22,4091.350098,4091.350098,4119,4064.600098,4085.699951,285639
24-03-22,4042.850098,4042.850098,4086.25,4031.550049,4086.25,374573
25-03-22,4001.300049,4001.300049,4069,3995,4069,440558
28-03-22,4010.050049,4010.050049,4021,3975.050049,4005.149902,428027
29-03-22,4006.100098,4006.100098,4037.800049,3985,4010.050049,397614
30-03-22,3973.399902,3973.399902,4084,3945,4025,580732
31-03-22,4003.350098,4003.350098,4040,3983.050049,4028,492437
01-04-22,4082.199951,4082.199951,4093,4000,4013,416596
04-04-22,4106.649902,4106.649902,4150,4076.149902,4120,438581
05-04-22,4109.700195,4109.700195,4148,4100,4138.75,277248
06-04-22,4101.899902,4101.899902,4139.799805,4085.600098,4090,218183
07-04-22,4159.700195,4159.700195,4244,4092,4099.899902,979784
08-04-22,4146.25,4146.25,4208,4118,4165,358035
11-04-22,4171.600098,4171.600098,4200,4130.049805,4136.799805,202944
12-04-22,4088.699951,4088.699951,4174.950195,4075,4174.950195,228548
13-04-22,4090.899902,4090.899902,4117.950195,4081.699951,4101,157516
18-04-22,4056,4056,4079,4009,4065,193904
19-04-22,4008.899902,4008.899902,4131.899902,3975,4089.899902,222195
20-04-22,4054.800049,4054.800049,4065,4000,4026,222817
21-04-22,4030.25,4030.25,4080,4015,4075,209196
22-04-22,4028.850098,4028.850098,4060.050049,3995.75,4028.649902,210640
25-04-22,3989.199951,3989.199951,4022.350098,3975.050049,4000,204726
26-04-22,4044.25,4044.25,4050,3994.399902,4009.800049,198101
27-04-22,3977.699951,3977.699951,4024.350098,3960,4006.100098,169916
28-04-22,4024.550049,4024.550049,4054,3995.550049,4023.899902,247751
29-04-22,3944.25,3944.25,4085,3906,4048.899902,238651
02-05-22,3983.350098,3983.350098,3997.800049,3889,3939.600098,265831
04-05-22,3867.149902,3867.149902,4023.949951,3850.199951,4000,270400
05-05-22,3943.800049,3943.800049,3980,3775,3920,457770
06-05-22,3666.199951,3666.199951,3889.649902,3602.149902,3866,858787
09-05-22,3520.300049,3520.300049,3655,3486,3655,732787
10-05-22,3414.949951,3414.949951,3545.25,3402.149902,3501,696666
11-05-22,3339.699951,3339.699951,3448,3311.699951,3448,689554
12-05-22,3270.449951,3270.449951,3334.949951,3241.25,3310,725552
13-05-22,3230.600098,3230.600098,3357.75,3205,3351,546754
16-05-22,3561.100098,3561.100098,3620,3186,3260,1871384
17-05-22,3657,3657,3724,3473.449951,3620,926148
18-05-22,3664.050049,3664.050049,3781,3650,3700,712472
19-05-22,3614.850098,3614.850098,3649,3491.5,3513,439658
20-05-22,3630.399902,3630.399902,3717.199951,3610,3708.899902,334172
23-05-22,3574.100098,3574.100098,3694.5,3552.050049,3650,258246
24-05-22,3656.75,3656.75,3685,3571.199951,3579.949951,391193
25-05-22,3586.449951,3586.449951,3694,3555.649902,3670,224375
26-05-22,3577.449951,3577.449951,3635.699951,3465.300049,3586.449951,279250
27-05-22,3613.850098,3613.850098,3649,3586,3605,199688
30-05-22,3796.399902,3796.399902,3824.899902,3645,3660,429986
31-05-22,3972.800049,3972.800049,4049,3767.899902,3807.75,1335568
01-06-22,3874.050049,3874.050049,4039,3812.550049,3960,620365
02-06-22,3856.899902,3856.899902,3927.550049,3831.100098,3885,302036
03-06-22,3820.100098,3820.100098,3888.399902,3768,3888,349881
06-06-22,3734.75,3734.75,3800,3675,3800,295307
07-06-22,3726.699951,3726.699951,3778.800049,3652.050049,3704,301552
08-06-22,3739.399902,3739.399902,3771,3700,3765,250665
09-06-22,3830.350098,3830.350098,3850,3686.399902,3729.899902,445083
10-06-22,3755.649902,3755.649902,3838,3735.100098,3790,235985
13-06-22,3661.600098,3661.600098,3743.600098,3644.399902,3700,252912
14-06-22,3648.300049,3648.300049,3712.699951,3552.25,3628,424143
15-06-22,3662.899902,3662.899902,3743.949951,3645.350098,3669.899902,274604
16-06-22,3682.600098,3682.600098,3737.899902,3562,3736,408563
17-06-22,3460.550049,3460.550049,3673.850098,3413.699951,3670,1104855
20-06-22,3479.100098,3479.100098,3536.699951,3460.550049,3493.449951,222230
21-06-22,3519.550049,3519.550049,3545,3450,3520,340688
22-06-22,3486.350098,3486.350098,3524.449951,3466.050049,3524.449951,197297
23-06-22,3440.449951,3440.449951,3502.649902,3401,3487.75,355857
24-06-22,3412,3412,3489.949951,3390.100098,3489.949951,454591
27-06-22,3408.600098,3408.600098,3460,3400,3460,276838
28-06-22,3479.949951,3479.949951,3497,3374,3407.550049,440886
29-06-22,3445.25,3445.25,3527,3425,3450.449951,405633
30-06-22,3406.100098,3406.100098,3469,3370,3445.199951,384404
01-07-22,3388.75,3388.75,3406.649902,3331.100098,3394.449951,311228
04-07-22,3495.5,3495.5,3555,3460,3530,766616
05-07-22,3639.050049,3639.050049,3657.649902,3506,3506,859254
06-07-22,3792,3792,3830,3650,3650,751853
07-07-22,3850.949951,3850.949951,3935.600098,3830,3870,463192
08-07-22,3941.699951,3941.699951,3974,3851.100098,3868.399902,568785
11-07-22,3986.850098,3986.850098,4087.850098,3892,4000,2331905
12-07-22,3878.399902,3878.399902,3986.850098,3855,3986.5,569128
13-07-22,3883.350098,3883.350098,3944,3870,3900,423704
14-07-22,3924.850098,3924.850098,3944,3884,3913.899902,372526
15-07-22,3926.800049,3926.800049,3939.899902,3888,3925,194371
18-07-22,3945.75,3945.75,3968,3920,3951,287481
19-07-22,3931.300049,3931.300049,3942,3911,3911,169004
20-07-22,3915.449951,3915.449951,3965,3902,3960,251615
21-07-22,4035.350098,4035.350098,4059,3920.050049,3930,587934
22-07-22,3963.399902,3963.399902,4077.899902,3950,4070,457904
25-07-22,4040.050049,4040.050049,4050,3935,3973,444451
26-07-22,3932.399902,3932.399902,4038,3909,4038,430993
27-07-22,4000.949951,4000.949951,4010,3920,3940,245970
28-07-22,4147.799805,4147.799805,4164,4001,4020,725281
29-07-22,4243.850098,4243.850098,4250,4183.450195,4215,514745
01-08-22,4307.649902,4307.649902,4317,4246.5,4251.950195,399725
02-08-22,4259.100098,4259.100098,4306,4235.049805,4306,311279
03-08-22,4253.149902,4253.149902,4298,4180.100098,4251,289000
04-08-22,4239.100098,4239.100098,4314.899902,4175,4268,593274
05-08-22,4232.25,4232.25,4295,4187.149902,4238,528876
08-08-22,4250.049805,4250.049805,4267.399902,4233,4237.399902,200014
10-08-22,4250.700195,4250.700195,4278.950195,4219.850098,4250.049805,238239
11-08-22,4274.850098,4274.850098,4295,4260,4280,246094
12-08-22,4336.700195,4336.700195,4387,4255,4274.850098,448303
16-08-22,4402.100098,4402.100098,4412,4350.549805,4355,290414
17-08-22,4398.649902,4398.649902,4438,4370,4422,316826
18-08-22,4460.950195,4460.950195,4493.100098,4401.049805,4425,468551
19-08-22,4382,4382,4523.5,4352.75,4487,437762
22-08-22,4250.75,4250.75,4371,4231,4371,330916
23-08-22,4256.950195,4256.950195,4301,4170.549805,4195,285843
24-08-22,4304.25,4304.25,4356,4266,4269,270843
25-08-22,4341.25,4341.25,4394,4312.049805,4339.899902,246543
26-08-22,4409.649902,4409.649902,4414.5,4370.049805,4384,202948
29-08-22,4431.549805,4431.549805,4450,4270,4270,352554
30-08-22,4531.350098,4531.350098,4550,4460.299805,4475,426171
01-09-22,4565.850098,4565.850098,4599.399902,4462,4494,431835
02-09-22,4576.799805,4576.799805,4609,4511,4572.899902,268702
05-09-22,4577.450195,4577.450195,4606.149902,4550,4584.799805,216543
06-09-22,4557.100098,4557.100098,4603.950195,4531,4599,258981
07-09-22,4426.299805,4426.299805,4548,4402.299805,4532,322460
08-09-22,4406.049805,4406.049805,4499,4390,4499,214781
09-09-22,4386.100098,4386.100098,4448.549805,4370,4448.549805,210596
12-09-22,4443.950195,4443.950195,4475,4400,4440,252381
13-09-22,4493.25,4493.25,4510,4447.799805,4470,293076
14-09-22,4478.25,4478.25,4518,4426.149902,4450,268511
15-09-22,4525.850098,4525.850098,4539,4475,4499,221683
16-09-22,4327.549805,4327.549805,4550,4285.399902,4528.899902,584163
19-09-22,4348,4348,4417.200195,4271.25,4340,235756
20-09-22,4349.299805,4349.299805,4412,4330,4401.100098,203661
21-09-22,4308.700195,4308.700195,4394.950195,4292.049805,4349,223827
22-09-22,4431.700195,4431.700195,4440.600098,4257,4288.75,465230
23-09-22,4367,4367,4469.899902,4351,4450,241647
26-09-22,4375.299805,4375.299805,4448,4261,4323,403076
27-09-22,4283.200195,4283.200195,4417.5,4270,4375.299805,237462
28-09-22,4318.149902,4318.149902,4367.950195,4240,4249,352261
29-09-22,4240.549805,4240.549805,4416.950195,4220.100098,4365,518364
30-09-22,4386.549805,4386.549805,4400,4251.200195,4270,352698
03-10-22,4443.75,4443.75,4465.850098,4389.799805,4399,296102
04-10-22,4479.549805,4479.549805,4600,4460.549805,4600,605857
06-10-22,4413.850098,4413.850098,4540,4400,4540,326251
07-10-22,4471.450195,4471.450195,4482,4411.25,4435.950195,213203
10-10-22,4471.75,4471.75,4495,4406.049805,4440.100098,183914
11-10-22,4381.100098,4381.100098,4486,4358.5,4485,268072
12-10-22,4352.899902,4352.899902,4429,4330,4398.75,207335
13-10-22,4309.950195,4309.950195,4366,4300.100098,4366,171144
14-10-22,4306.149902,4306.149902,4399,4291.149902,4398.5,188039
17-10-22,4153.450195,4153.450195,4307.950195,4140.049805,4283.950195,950223
18-10-22,4139.350098,4139.350098,4189,4110,4188,346218
19-10-22,4167.850098,4167.850098,4194.100098,4139.350098,4168,266990
20-10-22,4226.25,4226.25,4233,4140.450195,4155,292757
21-10-22,4215.549805,4215.549805,4249.75,4190.5,4244,184554
24-10-22,4229.950195,4229.950195,4273,4210,4271.899902,71402
25-10-22,4235.600098,4235.600098,4249.5,4165,4221,160107
27-10-22,4271.399902,4271.399902,4300,4217.299805,4248,301435
28-10-22,4307.350098,4307.350098,4320,4251.549805,4281.399902,120314
31-10-22,4320.899902,4320.899902,4348,4290,4316.5,186409
01-11-22,4247.5,4247.5,4347.100098,4232.549805,4329,249229
02-11-22,4193.649902,4193.649902,4268,4177,4264.799805,254614
03-11-22,4194.200195,4194.200195,4230,4165,4180,153178
04-11-22,4167.350098,4167.350098,4207.950195,4150,4200,532072
07-11-22,4173.5,4173.5,4214.100098,4140.5,4188.799805,395435
09-11-22,4158.700195,4158.700195,4199,4118,4199,361585
10-11-22,4138.850098,4138.850098,4175,4104.399902,4158.700195,254477
11-11-22,4128.350098,4128.350098,4169,4117.049805,4159.549805,214392
14-11-22,4098.350098,4098.350098,4144.799805,4081.800049,4144.799805,300509
15-11-22,4053.800049,4053.800049,4109.799805,4046,4082,496893
16-11-22,4011.699951,4011.699951,4059.949951,4003.149902,4053.800049,290474
17-11-22,3949.199951,3949.199951,4009.949951,3940,4000,365371
18-11-22,3910.600098,3910.600098,4020,3890.050049,3968.899902,402297
21-11-22,3882.300049,3882.300049,3936,3871.050049,3923,204061
22-11-22,3955.199951,3955.199951,4026,3883,3884.949951,504844
23-11-22,3954.75,3954.75,3998.600098,3934.25,3975,182631
24-11-22,3968.050049,3968.050049,3994.75,3951.100098,3974.350098,155797
25-11-22,3904.449951,3904.449951,3977.050049,3901,3969,291850
28-11-22,3907.699951,3907.699951,3934,3890,3913.399902,228975
29-11-22,3965.100098,3965.100098,3977.550049,3898,3907,344369
30-11-22,4025.5,4025.5,4040,3955,3975,604666
01-12-22,4044.149902,4044.149902,4064,4032.100098,4041,255279
02-12-22,4005.75,4005.75,4055,3992.550049,4049,222148
05-12-22,4028.149902,4028.149902,4049.949951,3975,4010,217716
06-12-22,4063.399902,4063.399902,4094,3995,4018,224614
07-12-22,4083.149902,4083.149902,4100,4045.149902,4080,257217
08-12-22,4037.199951,4037.199951,4090,4015.399902,4090,177556
09-12-22,4002.399902,4002.399902,4057.75,3983.399902,4054.899902,265654
12-12-22,4057.350098,4057.350098,4074,3948,3980,242444
13-12-22,4108.950195,4108.950195,4120,4060,4060,275766
14-12-22,4201.100098,4201.100098,4209.850098,4089.100098,4089.100098,545140
15-12-22,4182,4182,4228.950195,4151,4209,312108
16-12-22,3990,3990,4150.5,3956,4140.649902,380722
19-12-22,4090.199951,4090.199951,4099.899902,4000,4020,300724
20-12-22,4089.550049,4089.550049,4138.600098,4052.149902,4088,217791
21-12-22,3993.199951,3993.199951,4109.950195,3975.149902,4094,252192
22-12-22,3921.550049,3921.550049,4029,3905.5,4008,283003
23-12-22,3875.600098,3875.600098,3911.75,3835,3896.550049,255257
26-12-22,4036.600098,4036.600098,4049,3871,3896,205540
27-12-22,4074.600098,4074.600098,4094,4005,4060,168072
28-12-22,4017.75,4017.75,4077.949951,4007.399902,4077.949951,130503
29-12-22,4178.299805,4178.299805,4207.950195,3971.800049,4003.149902,475188
30-12-22,4068.75,4068.75,4195,4025.149902,4178,387431
02-01-23,4072.75,4072.75,4117.950195,4055,4075,119118
03-01-23,4060.899902,4060.899902,4099,4044,4072.75,114013
04-01-23,3924.199951,3924.199951,4049.949951,3916,4049.949951,740436
05-01-23,3857.800049,3857.800049,3964,3845.5,3955,483903
06-01-23,3842.5,3842.5,3930,3835,3870,345746
09-01-23,3879.550049,3879.550049,3915,3855.550049,3905.800049,280205
10-01-23,3877.399902,3877.399902,3919.449951,3861,3898,357855
11-01-23,3872.899902,3872.899902,3910,3860,3896,156403
12-01-23,3911.800049,3911.800049,3925.5,3863,3892,212520
13-01-23,3863.699951,3863.699951,3929.649902,3850.100098,3925,283280
16-01-23,3678.350098,3678.350098,3748,3645.199951,3690,1809273
17-01-23,3689.800049,3689.800049,3733.850098,3675,3681.050049,463947
18-01-23,3648.600098,3648.600098,3720,3641.5,3708.25,407988
19-01-23,3565.100098,3565.100098,3647.800049,3560,3647,583389
20-01-23,3513.75,3513.75,3580,3510,3571.949951,522635
23-01-23,3434,3434,3529.75,3425,3525,892606
24-01-23,3513.5,3513.5,3578,3441,3450,768031
25-01-23,3515.100098,3515.100098,3554.5,3507.300049,3531.100098,474769
27-01-23,3562.350098,3562.350098,3584,3518.5,3532.699951,308090
30-01-23,3546.300049,3546.300049,3575,3486.050049,3574.899902,272767
31-01-23,3502.300049,3502.300049,3582.149902,3492.649902,3555.050049,537429
01-02-23,3551.350098,3551.350098,3580,3469.699951,3558,361698
02-02-23,3502.899902,3502.899902,3577.800049,3485,3547,222692
03-02-23,3470.350098,3470.350098,3522.899902,3465,3517.649902,322648
06-02-23,3441.5,3441.5,3488.399902,3432,3476.5,314363
07-02-23,3440.899902,3440.899902,3475,3438.949951,3471.5,369288
08-02-23,3458.600098,3458.600098,3510,3446.050049,3449,217382
09-02-23,3482.050049,3482.050049,3544.149902,3465.149902,3469.649902,372567
10-02-23,3498.850098,3498.850098,3544.25,3490.600098,3499.5,393156
13-02-23,3495.199951,3495.199951,3510,3483,3502,252484
14-02-23,3482.699951,3482.699951,3512,3472,3509,496970
15-02-23,3545.600098,3545.600098,3568.649902,3464.300049,3480,211636
16-02-23,3541.699951,3541.699951,3567.949951,3535,3546,315147
17-02-23,3545,3545,3567.699951,3515,3530,202556
20-02-23,3552.850098,3552.850098,3574.75,3540.050049,3545.949951,191038
21-02-23,3525.600098,3525.600098,3570,3516.25,3570,302260
22-02-23,3500.149902,3500.149902,3521.850098,3486.600098,3502,117550
23-02-23,3478.75,3478.75,3515,3437,3503.899902,237976
24-02-23,3499.199951,3499.199951,3514.399902,3468,3496.149902,113844
27-02-23,3491.300049,3491.300049,3499.899902,3441,3485.050049,132235
28-02-23,3416.949951,3416.949951,3508,3373,3490.199951,328221
01-03-23,3439.350098,3439.350098,3474,3431.050049,3441.399902,145318
02-03-23,3443.199951,3443.199951,3450,3425.5,3447,191133
03-03-23,3463.25,3463.25,3474,3420.399902,3460.449951,264633
06-03-23,3437.149902,3437.149902,3482.899902,3423.199951,3480.600098,189782
08-03-23,3389.699951,3389.699951,3453,3380.5,3439.75,355089
09-03-23,3397.850098,3397.850098,3413.300049,3385,3393,389606
10-03-23,3391.850098,3391.850098,3415.699951,3380.050049,3390,265311
13-03-23,3351.75,3351.75,3415,3348.100098,3391.850098,195345
14-03-23,3350.949951,3350.949951,3367.699951,3303.300049,3350,268245
15-03-23,3337.25,3337.25,3363.149902,3330,3350,231760
16-03-23,3382.149902,3382.149902,3455.149902,3292,3337.25,353906
17-03-23,3311.300049,3311.300049,3399,3300,3398,562867
20-03-23,3366.100098,3366.100098,3377.550049,3295,3295,240057
21-03-23,3357.600098,3357.600098,3374.050049,3326.149902,3371.899902,223590
22-03-23,3361.399902,3361.399902,3415,3355,3365,226672
23-03-23,3373.5,3373.5,3393.800049,3342.100098,3361.350098,191330
24-03-23,3358.399902,3358.399902,3386.050049,3350.050049,3372,178783
27-03-23,3306.800049,3306.800049,3369,3300.300049,3367,211474
28-03-23,3316.449951,3316.449951,3355,3300,3308,155615
29-03-23,3325.449951,3325.449951,3385,3315,3320,276925
31-03-23,3401.050049,3401.050049,3415,3325,3325,286361
03-04-23,3553.75,3553.75,3580,3413.050049,3413.050049,429164
05-04-23,3654.850098,3654.850098,3666.699951,3565.050049,3571.949951,481018
06-04-23,3496.100098,3496.100098,3644.850098,3480.100098,3644.850098,886236
10-04-23,3450.699951,3450.699951,3533.949951,3437.800049,3504,242779
11-04-23,3454.199951,3454.199951,3499,3446,3465,193991
12-04-23,3473.100098,3473.100098,3498,3458,3467,214203
13-04-23,3501.050049,3501.050049,3518.949951,3470.050049,3480,159631
17-04-23,3497.100098,3497.100098,3530,3446,3500,239351
18-04-23,3506.800049,3506.800049,3565,3461,3501.949951,304634
19-04-23,3476.199951,3476.199951,3528,3470,3506.75,157606
20-04-23,3482.199951,3482.199951,3492,3455,3489.199951,137578
21-04-23,3455.899902,3455.899902,3482.199951,3440,3482.100098,191220
24-04-23,3467.199951,3467.199951,3474,3445,3469.800049,95563
25-04-23,3465.850098,3465.850098,3479,3443.050049,3469.050049,179508
26-04-23,3461.600098,3461.600098,3476.149902,3447,3465.850098,300045
27-04-23,3500.800049,3500.800049,3509.949951,3449.199951,3460.100098,235408
28-04-23,3511.949951,3511.949951,3522,3480,3500.800049,224156
02-05-23,3545.899902,3545.899902,3552.75,3504.649902,3515,237127
03-05-23,3554,3554,3584.800049,3516.050049,3540,195083
04-05-23,3584.5,3584.5,3589,3533,3550,148562
05-05-23,3598.199951,3598.199951,3605,3556.350098,3560.050049,183726
08-05-23,3677.850098,3677.850098,3690,3610,3615.100098,313499
09-05-23,3659.699951,3659.699951,3750,3640.199951,3721,385755
10-05-23,3672.300049,3672.300049,3693.649902,3622.649902,3660,181718
11-05-23,3704.649902,3704.649902,3730.100098,3665,3673.300049,178603
12-05-23,3677.550049,3677.550049,3717,3641,3715,253518
15-05-23,3523.399902,3523.399902,3589,3506.600098,3550,943990
