Price,Adj Close,Close,High,Low,Open,Volume
Ticker,UBER,UBER,UBER,UBER,UBER,UBER
Date,,,,,,
2024-04-30,66.2699966430664,66.2699966430664,68.5989990234375,66.06999969482422,67.2249984741211,22707300
2024-05-01,67.79000091552734,67.79000091552734,69.41000366210938,65.86000061035156,66.04000091552734,21266700
2024-05-02,68.56999969482422,68.56999969482422,69.03600311279297,67.625,68.4000015258789,18229300
2024-05-03,69.2300033569336,69.2300033569336,70.33899688720703,69.02999877929688,69.84500122070312,15557700
2024-05-06,71.51000213623047,71.51000213623047,73.81999969482422,70.83200073242188,71.0,25001900
2024-05-07,70.43000030517578,70.43000030517578,72.63999938964844,69.80000305175781,72.63999938964844,24427300
2024-05-08,66.4000015258789,66.4000015258789,67.19999694824219,63.834999084472656,64.5,84220000
2024-05-09,67.93000030517578,67.93000030517578,68.56999969482422,66.75,66.80999755859375,27965500
2024-05-10,66.98999786376953,66.98999786376953,67.9000015258789,66.4000015258789,67.81999969482422,18924400
2024-05-13,66.0199966430664,66.0199966430664,67.06400299072266,64.72000122070312,67.0,18983100
2024-05-14,65.31999969482422,65.31999969482422,66.0999984741211,64.75,65.8499984741211,19462300
2024-05-15,66.62000274658203,66.62000274658203,66.66000366210938,65.22000122070312,66.0,16308700
2024-05-16,66.05000305175781,66.05000305175781,67.33000183105469,66.0,66.97000122070312,19923500
2024-05-17,65.66999816894531,65.66999816894531,66.63999938964844,65.5199966430664,66.5,15703300
2024-05-20,64.6500015258789,64.6500015258789,65.87000274658203,64.30500030517578,65.63999938964844,15864400
2024-05-21,63.970001220703125,63.970001220703125,64.6500015258789,63.810001373291016,64.12999725341797,16592500
2024-05-22,65.4800033569336,65.4800033569336,66.08999633789062,64.5199966430664,64.81999969482422,22562100
2024-05-23,63.599998474121094,63.599998474121094,65.80000305175781,63.25,65.55999755859375,20115000
2024-05-24,64.26000213623047,64.26000213623047,64.76000213623047,63.619998931884766,63.779998779296875,10380500
2024-05-28,63.52000045776367,63.52000045776367,64.61000061035156,63.099998474121094,64.61000061035156,14213300
2024-05-29,64.93000030517578,64.93000030517578,65.36499786376953,62.90999984741211,63.0099983215332,16987900
2024-05-30,64.12000274658203,64.12000274658203,65.41000366210938,63.720001220703125,64.79000091552734,12692500
2024-05-31,64.55999755859375,64.55999755859375,64.62999725341797,63.13999938964844,64.19999694824219,17322400
2024-06-03,63.790000915527344,63.790000915527344,64.95999908447266,62.935001373291016,64.77999877929688,14922200
2024-06-04,64.55000305175781,64.55000305175781,65.19000244140625,63.70000076293945,64.05999755859375,12689200
2024-06-05,65.81999969482422,65.81999969482422,66.27999877929688,64.20999908447266,64.94000244140625,19513500
2024-06-06,68.9000015258789,68.9000015258789,69.69000244140625,67.33000183105469,67.44999694824219,25871500
2024-06-07,69.30999755859375,69.30999755859375,69.70999908447266,68.11000061035156,68.9000015258789,13932600
2024-06-10,68.5999984741211,68.5999984741211,69.69100189208984,66.55999755859375,69.27999877929688,19168900
2024-06-11,69.58999633789062,69.58999633789062,69.5999984741211,67.76000213623047,68.5999984741211,12741200
2024-06-12,73.1500015258789,73.1500015258789,73.5999984741211,71.0,71.30999755859375,24435500
2024-06-13,70.86000061035156,70.86000061035156,73.16000366210938,70.23999786376953,73.16000366210938,17109400
2024-06-14,70.05999755859375,70.05999755859375,71.0,69.31999969482422,70.91000366210938,11601100
2024-06-17,70.48999786376953,70.48999786376953,70.83000183105469,69.83000183105469,69.91000366210938,14760500
2024-06-18,70.33000183105469,70.33000183105469,71.20999908447266,69.88999938964844,70.5999984741211,9511600
2024-06-20,70.30000305175781,70.30000305175781,71.12000274658203,69.7300033569336,70.51000213623047,10662400
2024-06-21,70.20999908447266,70.20999908447266,70.25,69.2300033569336,70.04000091552734,20913300
2024-06-24,70.54000091552734,70.54000091552734,71.2300033569336,69.75,69.83000183105469,12479300
2024-06-25,71.37999725341797,71.37999725341797,72.94000244140625,70.22000122070312,71.86000061035156,18911600
2024-06-26,70.8499984741211,70.8499984741211,71.5999984741211,70.55000305175781,70.94000244140625,10232600
2024-06-27,70.33999633789062,70.33999633789062,71.31999969482422,70.06999969482422,70.9800033569336,9650500
2024-06-28,72.68000030517578,72.68000030517578,73.26000213623047,70.7699966430664,70.80999755859375,21375900
2024-07-01,71.0999984741211,71.0999984741211,72.58000183105469,69.4000015258789,72.19999694824219,13438700
2024-07-02,70.66999816894531,70.66999816894531,71.26000213623047,68.87999725341797,71.25,14319000
2024-07-03,71.30000305175781,71.30000305175781,72.13999938964844,70.5,70.66000366210938,7869800
2024-07-05,71.05999755859375,71.05999755859375,71.41799926757812,70.38500213623047,70.98999786376953,6599200
2024-07-08,71.25,71.25,71.77999877929688,70.75,71.30999755859375,7231100
2024-07-09,71.31999969482422,71.31999969482422,72.27999877929688,71.12999725341797,71.4000015258789,8757900
2024-07-10,69.2699966430664,69.2699966430664,71.5,68.37999725341797,71.5,14638800
2024-07-11,73.52999877929688,73.52999877929688,73.6449966430664,68.8499984741211,69.51000213623047,26702500
2024-07-12,72.43000030517578,72.43000030517578,73.80000305175781,72.11000061035156,72.11000061035156,14683700
2024-07-15,72.29000091552734,72.29000091552734,73.25,70.76100158691406,73.05999755859375,13472600
2024-07-16,74.30000305175781,74.30000305175781,75.4000015258789,73.11000061035156,73.11000061035156,17529000
2024-07-17,68.62000274658203,68.62000274658203,73.41000366210938,68.55500030517578,73.37999725341797,27884400
2024-07-18,66.26000213623047,66.26000213623047,69.34100341796875,65.80999755859375,69.0,21988900
2024-07-19,67.30999755859375,67.30999755859375,67.44000244140625,66.0999984741211,66.77999877929688,12809600
2024-07-22,67.7300033569336,67.7300033569336,68.77999877929688,67.08499908447266,67.52999877929688,13408000
2024-07-23,67.5199966430664,67.5199966430664,69.0999984741211,67.27999877929688,68.05000305175781,9539800
2024-07-24,66.13999938964844,66.13999938964844,67.79000091552734,65.77999877929688,67.2699966430664,15187100
2024-07-25,65.73999786376953,65.73999786376953,69.37000274658203,64.4000015258789,66.0,22596900
2024-07-26,64.4000015258789,64.4000015258789,66.26000213623047,64.18000030517578,66.0999984741211,17379400
2024-07-29,63.7599983215332,63.7599983215332,65.25499725341797,63.720001220703125,64.83499908447266,16907000
2024-07-30,63.09000015258789,63.09000015258789,64.7699966430664,62.61000061035156,64.1500015258789,16506200
2024-07-31,64.47000122070312,64.47000122070312,65.18199920654297,63.65999984741211,63.880001068115234,18209700
2024-08-01,61.02000045776367,61.02000045776367,65.0,60.7599983215332,64.86000061035156,18967900
2024-08-02,58.9900016784668,58.9900016784668,59.58000183105469,56.86000061035156,59.380001068115234,27654600
2024-08-05,58.47999954223633,58.47999954223633,58.650001525878906,54.84000015258789,55.529998779296875,32063700
2024-08-06,64.87000274658203,64.87000274658203,65.81999969482422,60.5,62.54999923706055,53336900
2024-08-07,65.54000091552734,65.54000091552734,68.4000015258789,65.48999786376953,65.55999755859375,31493600
2024-08-08,69.01000213623047,69.01000213623047,69.16500091552734,65.94999694824219,66.5250015258789,21779100
2024-08-09,68.54000091552734,68.54000091552734,69.37999725341797,67.75,69.13999938964844,12770300
2024-08-12,69.26000213623047,69.26000213623047,69.30999755859375,68.0199966430664,68.61000061035156,10826100
2024-08-13,71.05999755859375,71.05999755859375,71.19000244140625,69.37999725341797,69.7699966430664,15472500
2024-08-14,71.93000030517578,71.93000030517578,72.0,70.61000061035156,71.5999984741211,12337000
2024-08-15,72.7300033569336,72.7300033569336,73.41999816894531,72.29000091552734,72.51000213623047,13711300
2024-08-16,72.04000091552734,72.04000091552734,73.3499984741211,71.75499725341797,72.5,11548300
2024-08-19,74.18000030517578,74.18000030517578,74.22000122070312,71.79499816894531,72.0,13821300
2024-08-20,73.30999755859375,73.30999755859375,74.4800033569336,73.27999877929688,74.2699966430664,10246500
2024-08-21,73.4800033569336,73.4800033569336,74.29000091552734,73.05999755859375,73.72000122070312,9290200
2024-08-22,73.30999755859375,73.30999755859375,74.12000274658203,72.66999816894531,73.55000305175781,9571900
2024-08-23,74.30000305175781,74.30000305175781,74.45500183105469,72.3499984741211,72.8499984741211,13065600
2024-08-26,72.61000061035156,72.61000061035156,74.30000305175781,72.11000061035156,74.30000305175781,10999900
2024-08-27,72.55999755859375,72.55999755859375,73.08999633789062,71.80000305175781,72.48999786376953,7294100
2024-08-28,71.8499984741211,71.8499984741211,72.55000305175781,71.0199966430664,72.5,9529400
2024-08-29,72.23999786376953,72.23999786376953,73.27999877929688,72.12999725341797,72.5,9300800
2024-08-30,73.12999725341797,73.12999725341797,73.41899871826172,72.05999755859375,72.88999938964844,12676900
2024-09-03,71.88999938964844,71.88999938964844,73.61000061035156,71.20999908447266,72.56999969482422,13053300
2024-09-04,71.55999755859375,71.55999755859375,72.69000244140625,71.30000305175781,71.5199966430664,7995800
2024-09-05,71.25,71.25,72.62000274658203,70.91999816894531,71.08000183105469,8890900
2024-09-06,69.58000183105469,69.58000183105469,72.0199966430664,68.72899627685547,71.12999725341797,11449800
2024-09-09,69.80000305175781,69.80000305175781,71.19000244140625,69.63300323486328,70.94999694824219,8804600
2024-09-10,68.98999786376953,68.98999786376953,70.45999908447266,67.63999938964844,70.0,20227200
2024-09-11,70.11000061035156,70.11000061035156,70.22000122070312,67.12000274658203,68.83000183105469,14671900
2024-09-12,68.08999633789062,68.08999633789062,70.48999786376953,67.8499984741211,70.05999755859375,16381700
2024-09-13,72.4800033569336,72.4800033569336,72.75499725341797,70.94000244140625,72.4000015258789,30376500
2024-09-16,71.5199966430664,71.5199966430664,72.5,71.04000091552734,72.36000061035156,12016700
2024-09-17,72.77999877929688,72.77999877929688,73.7300033569336,71.30999755859375,71.97000122070312,14639800
2024-09-18,73.5,73.5,74.73999786376953,72.19200134277344,72.7699966430664,11720900
2024-09-19,75.27999877929688,75.27999877929688,76.45999908447266,74.55999755859375,74.9800033569336,17698400
2024-09-20,73.94000244140625,73.94000244140625,75.05000305175781,73.45099639892578,74.81999969482422,17472700
2024-09-23,74.70999908447266,74.70999908447266,75.2699966430664,73.77999877929688,75.11000061035156,8285300
2024-09-24,77.44000244140625,77.44000244140625,77.51000213623047,75.97000122070312,76.0,16099200
2024-09-25,77.13999938964844,77.13999938964844,78.27999877929688,77.08000183105469,77.51000213623047,12552600
2024-09-26,76.69000244140625,76.69000244140625,78.44999694824219,75.12999725341797,78.36000061035156,14788600
2024-09-27,75.75,75.75,77.08000183105469,75.69999694824219,77.02999877929688,7580100
2024-09-30,75.16000366210938,75.16000366210938,75.72000122070312,74.25499725341797,75.31999969482422,12991100
2024-10-01,74.23999786376953,74.23999786376953,75.7699966430664,73.83999633789062,75.7699966430664,8980500
2024-10-02,72.87000274658203,72.87000274658203,74.30999755859375,72.79000091552734,74.08999633789062,11323400
2024-10-03,72.94000244140625,72.94000244140625,73.20999908447266,71.9000015258789,72.55999755859375,11096300
2024-10-04,74.27999877929688,74.27999877929688,74.31999969482422,73.22000122070312,74.11000061035156,10750300
2024-10-07,74.58999633789062,74.58999633789062,75.73999786376953,73.7300033569336,74.25499725341797,15328800
2024-10-08,76.16999816894531,76.16999816894531,77.0199966430664,75.05999755859375,75.25,17800300
2024-10-09,77.87000274658203,77.87000274658203,77.95999908447266,75.95500183105469,76.0,17251100
2024-10-10,77.91999816894531,77.91999816894531,78.23999786376953,76.9000015258789,77.6500015258789,15033600
2024-10-11,86.33999633789062,86.33999633789062,87.0,81.86000061035156,82.0,57290500
2024-10-14,84.94000244140625,84.94000244140625,86.18000030517578,84.18000030517578,85.63999938964844,14752400
2024-10-15,83.19999694824219,83.19999694824219,84.7699966430664,82.6500015258789,84.7699966430664,14858500
2024-10-16,81.9000015258789,81.9000015258789,83.4800033569336,81.62000274658203,82.93000030517578,12398500
2024-10-17,79.9000015258789,79.9000015258789,80.87999725341797,79.41000366210938,79.91999816894531,27373200
2024-10-18,79.16000366210938,79.16000366210938,80.55000305175781,78.80000305175781,80.52999877929688,14186700
2024-10-21,80.45999908447266,80.45999908447266,80.56999969482422,79.55000305175781,79.94000244140625,11238700
2024-10-22,80.41000366210938,80.41000366210938,81.25,79.9800033569336,80.47000122070312,10754000
2024-10-23,79.83000183105469,79.83000183105469,80.31999969482422,79.36000061035156,80.05500030517578,8689900
2024-10-24,78.37999725341797,78.37999725341797,78.5999984741211,77.13999938964844,78.00499725341797,15220900
2024-10-25,77.62000274658203,77.62000274658203,78.83999633789062,76.95999908447266,78.26000213623047,11727400
2024-10-28,77.69000244140625,77.69000244140625,78.37999725341797,77.47000122070312,78.19999694824219,9311900
2024-10-29,79.20999908447266,79.20999908447266,79.98999786376953,77.7699966430664,77.8499984741211,14469600
2024-10-30,79.43000030517578,79.43000030517578,80.07499694824219,78.81999969482422,79.2300033569336,14997700
2024-10-31,72.05000305175781,72.05000305175781,74.98999786376953,69.87000274658203,74.5,64047100
2024-11-01,73.25,73.25,74.1500015258789,72.25,73.94000244140625,33542200
2024-11-04,73.25,73.25,74.22000122070312,72.66000366210938,72.75,14949100
2024-11-05,74.1500015258789,74.1500015258789,74.33999633789062,73.23999786376953,73.55000305175781,12274600
2024-11-06,74.36000061035156,74.36000061035156,74.62000274658203,70.74099731445312,73.45500183105469,26410700
2024-11-07,73.12999725341797,73.12999725341797,76.4000015258789,72.73999786376953,76.0999984741211,24305900
2024-11-08,72.04000091552734,72.04000091552734,73.55999755859375,71.55500030517578,73.44000244140625,20152600
2024-11-11,71.6500015258789,71.6500015258789,73.0,71.33999633789062,72.6500015258789,22682200
2024-11-12,71.37000274658203,71.37000274658203,72.68000030517578,71.19999694824219,71.97000122070312,19439700
2024-11-13,71.16000366210938,71.16000366210938,72.08000183105469,70.55000305175781,71.52999877929688,15006000
2024-11-14,71.44000244140625,71.44000244140625,72.75,70.76000213623047,71.16000366210938,17372200
2024-11-15,73.25,73.25,73.62999725341797,71.76000213623047,72.0999984741211,23980900
2024-11-18,69.33000183105469,69.33000183105469,72.04000091552734,67.80000305175781,72.04000091552734,45238300
2024-11-19,69.12999725341797,69.12999725341797,69.5999984741211,68.19999694824219,68.51000213623047,22289100
2024-11-20,69.5999984741211,69.5999984741211,70.33000183105469,68.94999694824219,69.29000091552734,16656600
2024-11-21,69.63999938964844,69.63999938964844,70.87000274658203,68.80000305175781,70.25,25657700
2024-11-22,71.51000213623047,71.51000213623047,71.54000091552734,69.3499984741211,70.0,14874100
2024-11-25,73.41999816894531,73.41999816894531,73.55000305175781,71.83000183105469,72.5999984741211,17446600
2024-11-26,71.55999755859375,71.55999755859375,73.5,71.33999633789062,73.48999786376953,13704900
2024-11-27,71.62000274658203,71.62000274658203,72.69999694824219,71.01000213623047,72.05999755859375,12967800
2024-11-29,71.95999908447266,71.95999908447266,72.44000244140625,71.5199966430664,71.69999694824219,7348700
2024-12-02,73.06999969482422,73.06999969482422,73.44000244140625,71.47000122070312,71.93000030517578,11574600
2024-12-03,71.2699966430664,71.2699966430664,73.25,71.25,73.05999755859375,12760500
2024-12-04,72.16000366210938,72.16000366210938,72.4000015258789,70.6500015258789,71.4000015258789,17263100
2024-12-05,65.2300033569336,65.2300033569336,72.02999877929688,64.27999877929688,71.93000030517578,77320400
2024-12-06,66.08999633789062,66.08999633789062,67.0999984741211,65.19999694824219,66.44999694824219,36413200
2024-12-09,65.73999786376953,65.73999786376953,66.16999816894531,65.05999755859375,65.5,27602900
2024-12-10,64.95999908447266,64.95999908447266,65.76000213623047,64.63999938964844,65.66999816894531,23672900
2024-12-11,61.18000030517578,61.18000030517578,64.69499969482422,60.22999954223633,64.5,71089500
2024-12-12,61.40999984741211,61.40999984741211,63.540000915527344,61.25,63.165000915527344,45673200
2024-12-13,59.93000030517578,59.93000030517578,62.2599983215332,59.7400016784668,61.86000061035156,47325300
2024-12-16,60.25,60.25,61.29999923706055,60.119998931884766,60.310001373291016,38612400
2024-12-17,61.029998779296875,61.029998779296875,61.040000915527344,59.33000183105469,59.41999816894531,35025500
2024-12-18,61.22999954223633,61.22999954223633,63.939998626708984,60.849998474121094,61.38999938964844,46736700
2024-12-19,60.209999084472656,60.209999084472656,62.310001373291016,59.97999954223633,61.849998474121094,27811400
2024-12-20,60.72999954223633,60.72999954223633,61.38999938964844,59.75,60.084999084472656,26377700
2024-12-23,61.869998931884766,61.869998931884766,62.220001220703125,60.7599983215332,60.880001068115234,16093600
2024-12-24,61.709999084472656,61.709999084472656,61.97999954223633,60.880001068115234,61.970001220703125,7882500
2024-12-26,61.560001373291016,61.560001373291016,61.970001220703125,61.15999984741211,61.599998474121094,12659000
2024-12-27,61.130001068115234,61.130001068115234,61.2599983215332,60.02000045776367,61.18600082397461,13483600
2024-12-30,60.77000045776367,60.77000045776367,61.369998931884766,60.119998931884766,60.5099983215332,17709200
2024-12-31,60.31999969482422,60.31999969482422,61.099998474121094,60.16999816894531,61.0,14487300
